name,address,phone,hours,latitude,longitude
OBA-BINE 30,,,,40.422091097545,50.123243
OBA-BINE 62,,,,40.489399599268,50.070778724588
OBA-BINEQEDI 3,,,,40.435904097545,49.836971
OBA-SAVALAN 9,,,,40.51382860466,49.960624623457
OBA-BINE 60,,,,40.430517398489,50.121738506742
OBA-BINE 65,,,,40.494978485002,50.06207077759
OBA-BAKSOVET 3,,,,40.371084208752,49.834827935581
OBA-NIZAMI 2,,,,40.379117097545,49.831325
OBA-XUTOR 3,,,,40.413025097545,49.828326
OBA-BINE 49,,,,40.413742217621,50.127993477966
OBA-BINE 67,,,,40.409830278838,50.128551955838
OBA-NIZAMI 3,,,,40.377510097545,49.830511
OBA-SAVALAN 4,,,,40.516325097545,49.963184
OBA-NERIMANOV 3,,,,40.408525097545,49.826987
OBA-SAVALAN 7,,,,40.51742152462,49.968117442324
OBA-SAVALAN 8,,,,40.51642873176,49.955013683942
OBA-6 MKR 1,,,,40.419523097545,49.827198
OBA-BINE 56,,,,40.424591694127,50.128051679132
OBA-XUTOR 2,,,,40.412981097545,49.824861
OBA-MEHEMMEDI 3,,,,40.508650097545,49.915133
OBA-BINE 25,,,,40.432033097545,50.127086
OBA-NESIMI 1,,,,40.425096097545,49.826223
OBA-NIZAMI 1,,,,40.380210097545,49.82571
OBA-INQLAB 1,,,,40.397629097545,49.823068
OBA-MEHEMMEDI 2,,,,40.507034097545,49.907621
OBA-DIGAH 2,,,,40.496002568101,49.88380647791
OBA-BAKSOVET,,,,40.367969097545,49.828194
OBA-3 MKR 3,,,,40.409822097545,49.821416
OBA-NESIMI 2,,,,40.424833097545,49.824008
OBA-YENI YASAMAL 5,,,,40.391235097545,49.821488
OBA-INQILAB 4,,,,40.401735097545,49.820563
OBA-4 MKR,,,,40.418032097545,49.821984
OBA-MASTAGA 11,,,,40.514615995492,50.031645880822
OBA-SAVALAN 10,,,,40.52208055652,49.978802666268
OBA-BINEQEDI 9,,,,40.462654097545,49.841585
OBA-BILECERI 8,,,,40.441507097545,49.828488
OBA-MEHDIABAD 5,,,,40.485088097545,49.862853
OBA-3MKR 7,,,,40.410113097545,49.818913
OBA-BAYIL 10,,,,40.348548274409,49.83324478269
OBA-4 MKR 11,,,,40.416984097545,49.818201
OBA-BINEQEDI 2,,,,40.467407097545,49.841961
OBA-3 MKR 4,,,,40.407677097545,49.817075
OBA-DIGAH 1,,,,40.492938097545,49.870169
OBA-BAYIL 3,,,,40.343822097545,49.835691
OBA-BAYIL,,,,40.341218097545,49.837201
OBA-MEHEMMEDI 6,,,,40.523298186269,49.949895244771
OBA-4 MKR 5,,,,40.419628097545,49.817297
OBA-3MKR 5,,,,40.409889097545,49.815924
OBA-ELMLER 2,,,,40.376016097545,49.818765
OBA-9 MKR 6,,,,40.421506387339,49.817122349072
OBA-ELMLER 3,,,,40.368132097545,49.820803
OBA-ECEMI 2,,,,40.41333158666,49.815270464779
OBA-MASHTAGA 18,,,,40.524559918403,50.007702606387
OBA-BAYIL 8,,,,40.340064615028,49.834665732505
OBA-9 MKR 1,,,,40.422993097545,49.815733
OBA-4MKR 8,,,,40.412135097545,49.813824
OBA-4 MKR 2,,,,40.415240097545,49.814162
OBA-ELMLER 4,,,,40.384602097545,49.81469
OBA-ELMLER 5,,,,40.365054097545,49.820213
OBA-BILECERI 12,,,,40.444074441282,49.822462104563
OBA-ELMLER 8,,,,40.370694947754,49.817886633618
OBA-ECEMI 1,,,,40.408525097545,49.812918
OBA-4 MKR 12,,,,40.415949,49.813225
OBA-MASHTAGA 15,,,,40.521901147126,50.0293889
OBA-9 MKR 7,,,,40.425324549767,49.81451655003
OBA-BAYIL 4,,,,40.340628097545,49.831905
OBA-BINEQEDI 18,,,,40.475603346952,49.84167195173
OBA-MASHTAGA 7,,,,40.526025097545,50.015126
OBA-MEHDIABAD 10,,,,40.48861214671,49.855164788361
OBA-YENI BILECERI,,,,40.433410097545,49.815344
OBA-4 MKR 9,,,,40.413085097545,49.809925
OBA-4 MKR 10,,,,40.417395097545,49.810478
OBA-MEHDIABAD 7,,,,40.490926496225,49.855813608828
OBA-5 MKR 3,,,,40.407983184687,49.808739282421
OBA-QALA,,,,40.461552097545,50.128615
OBA-BINEQEDI 16,,,,40.463759097545,49.829234
OBA-QALA 6,,,,40.468296733865,50.123932013099
OBA-5 MKR 2,,,,40.410486097545,49.808232
OBA-BINEQEDI 12,,,,40.464348097545,49.828864
OBA-BILECERI 6,,,,40.431103097545,49.811996
